master_record_id,scope_type,scope_code,scope_name,function_code,delivery_domain_id,job_profile_id,job_profile_name,market_category,vendor,tool_product,capability_or_job_work,work_products_or_records,lifecycle_stages,source_url,verification_status,verified_date,source_record_id,source_register
MMTR-0079,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",Oracle,Oracle Procurement,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.oracle.com/,DISCOVERY_SEED,2026-09-21,MTR-0079,market-tool-register.csv
MMTR-0080,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",Ivalua,Ivalua,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.ivalua.com/,DISCOVERY_SEED,2026-09-21,MTR-0080,market-tool-register.csv
MMTR-0081,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",JAGGAER,JAGGAER,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.jaggaer.com/,DISCOVERY_SEED,2026-09-21,MTR-0081,market-tool-register.csv
MMTR-0082,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",GEP,GEP SMART,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.gep.com/,DISCOVERY_SEED,2026-09-21,MTR-0082,market-tool-register.csv
MMTR-0083,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",Proactis,Proactis,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.proactis.com/,DISCOVERY_SEED,2026-09-21,MTR-0083,market-tool-register.csv
MMTR-0084,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",Zycus,Zycus,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.zycus.com/,DISCOVERY_SEED,2026-09-21,MTR-0084,market-tool-register.csv
MMTR-0085,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",Basware,Basware,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.basware.com/,DISCOVERY_SEED,2026-09-21,MTR-0085,market-tool-register.csv
MMTR-0086,ENTERPRISE_FUNCTION,F09,Procurement & Supplier Management,F09,,,,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",Autodesk,Autodesk BuildingConnected,"Category management, sourcing, supplier onboarding, RFx, contracting, requisitioning, purchasing and supplier performance",,,https://www.autodesk.com/,DISCOVERY_SEED,2026-09-21,MTR-0086,market-tool-register.csv
MMTR-0087,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",SAP,SAP Integrated Business Planning / EWM / TM,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.sap.com/products.html,DISCOVERY_SEED,2026-09-21,MTR-0087,market-tool-register.csv
MMTR-0088,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Oracle,Oracle SCM,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.oracle.com/,DISCOVERY_SEED,2026-09-21,MTR-0088,market-tool-register.csv
MMTR-0089,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Microsoft,Microsoft Dynamics 365 Supply Chain Management,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.microsoft.com/en-us/dynamics-365,DISCOVERY_SEED,2026-09-21,MTR-0089,market-tool-register.csv
MMTR-0090,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Blue Yonder,Blue Yonder,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://blueyonder.com/,DISCOVERY_SEED,2026-09-21,MTR-0090,market-tool-register.csv
MMTR-0091,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Kinaxis,Kinaxis RapidResponse / Maestro,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.kinaxis.com/,DISCOVERY_SEED,2026-09-21,MTR-0091,market-tool-register.csv
MMTR-0092,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Manhattan Associates,Manhattan Associates,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.manh.com/,DISCOVERY_SEED,2026-09-21,MTR-0092,market-tool-register.csv
MMTR-0093,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Infor,Infor Supply Chain,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.infor.com/,DISCOVERY_SEED,2026-09-21,MTR-0093,market-tool-register.csv
MMTR-0094,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Körber,Körber,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.koerber-supplychain.com/,DISCOVERY_SEED,2026-09-21,MTR-0094,market-tool-register.csv
MMTR-0095,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",Descartes,Descartes,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.descartes.com/,DISCOVERY_SEED,2026-09-21,MTR-0095,market-tool-register.csv
MMTR-0096,ENTERPRISE_FUNCTION,F10,"Demand, Supply Chain & Logistics",F10,,,,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",e2open,e2open,"Demand and supply planning, inventory, warehouse, transport, distribution and supply-chain risk",,,https://www.e2open.com/,DISCOVERY_SEED,2026-09-21,MTR-0096,market-tool-register.csv
MMTR-0097,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",SAP,SAP Digital Manufacturing,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.sap.com/products.html,DISCOVERY_SEED,2026-09-21,MTR-0097,market-tool-register.csv
MMTR-0098,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Siemens,Siemens Opcenter,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.siemens.com/,DISCOVERY_SEED,2026-09-21,MTR-0098,market-tool-register.csv
MMTR-0099,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Oracle,Oracle Manufacturing,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.oracle.com/,DISCOVERY_SEED,2026-09-21,MTR-0099,market-tool-register.csv
MMTR-0100,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Microsoft,Microsoft Dynamics 365 Supply Chain Management,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.microsoft.com/en-us/dynamics-365,DISCOVERY_SEED,2026-09-21,MTR-0100,market-tool-register.csv
MMTR-0101,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Dassault Systèmes,Dassault Systèmes DELMIA,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.3ds.com/,DISCOVERY_SEED,2026-09-21,MTR-0101,market-tool-register.csv
MMTR-0102,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Rockwell Automation,Rockwell Automation Plex / FactoryTalk,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.rockwellautomation.com/,DISCOVERY_SEED,2026-09-21,MTR-0102,market-tool-register.csv
MMTR-0103,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Epicor,Epicor,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.epicor.com/,DISCOVERY_SEED,2026-09-21,MTR-0103,market-tool-register.csv
MMTR-0104,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Infor,Infor,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.infor.com/,DISCOVERY_SEED,2026-09-21,MTR-0104,market-tool-register.csv
MMTR-0105,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Tulip,Tulip,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://tulip.co/,DISCOVERY_SEED,2026-09-21,MTR-0105,market-tool-register.csv
MMTR-0106,ENTERPRISE_FUNCTION,F11,Manufacturing / Production Operations,F11,,,,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",Trimble,Tekla PowerFab,"Production planning, scheduling, MES, execution, WIP, capacity, quality and reporting",,,https://www.trimble.com/,DISCOVERY_SEED,2026-09-21,MTR-0106,market-tool-register.csv
MMTR-0107,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",IFS,IFS Cloud,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.ifs.com/,DISCOVERY_SEED,2026-09-21,MTR-0107,market-tool-register.csv
MMTR-0108,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Salesforce,Salesforce Field Service,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.salesforce.com/,DISCOVERY_SEED,2026-09-21,MTR-0108,market-tool-register.csv
MMTR-0109,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Microsoft,Microsoft Dynamics 365 Field Service,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.microsoft.com/en-us/dynamics-365,DISCOVERY_SEED,2026-09-21,MTR-0109,market-tool-register.csv
MMTR-0110,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",ServiceNow,ServiceNow Field Service Management,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.servicenow.com/,DISCOVERY_SEED,2026-09-21,MTR-0110,market-tool-register.csv
MMTR-0111,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Oracle,Oracle Field Service,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.oracle.com/,DISCOVERY_SEED,2026-09-21,MTR-0111,market-tool-register.csv
MMTR-0112,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",PTC,PTC ServiceMax,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.ptc.com/en/products/windchill,DISCOVERY_SEED,2026-09-21,MTR-0112,market-tool-register.csv
MMTR-0113,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",IBM,IBM Maximo,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.ibm.com/,DISCOVERY_SEED,2026-09-21,MTR-0113,market-tool-register.csv
MMTR-0114,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",SAP,SAP Field Service Management,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.sap.com/products.html,DISCOVERY_SEED,2026-09-21,MTR-0114,market-tool-register.csv
MMTR-0115,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Skedulo,Skedulo,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.skedulo.com/,DISCOVERY_SEED,2026-09-21,MTR-0115,market-tool-register.csv
MMTR-0116,ENTERPRISE_FUNCTION,F12,Service Delivery & Field Operations,F12,,,,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",Simpro,Simpro,"Service planning, scheduling, dispatch, work orders, mobile field execution, acceptance and service performance",,,https://www.simprogroup.com/,DISCOVERY_SEED,2026-09-21,MTR-0116,market-tool-register.csv
MMTR-0117,ENTERPRISE_FUNCTION,F13,Quality Management,F13,,,,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",ETQ,ETQ Reliance,"Quality planning, inspections, assurance, NCR, CAPA, supplier quality, documentation and analytics",,,https://www.etq.com/,DISCOVERY_SEED,2026-09-21,MTR-0117,market-tool-register.csv
