backlog_id,source_record_id,function_code,function_name,market_category,vendor,product_or_suite,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
ENT-MTB-0045,MTR-0045,F05,"Product, Service & Innovation Management","PLM, requirements, portfolio, ideation, product definition, configuration, change and lifecycle",Productboard,Productboard,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for PLM, requirements, portfolio, ideation, product definition, configuration, change and lifecycle, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F05 Product, Service & Innovation Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.productboard.com/,2026-09-21
ENT-MTB-0046,MTR-0046,F05,"Product, Service & Innovation Management","PLM, requirements, portfolio, ideation, product definition, configuration, change and lifecycle",Atlassian,Jira Product Discovery,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for PLM, requirements, portfolio, ideation, product definition, configuration, change and lifecycle, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F05 Product, Service & Innovation Management.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.atlassian.com/,2026-09-21
ENT-MTB-0047,MTR-0047,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Salesforce,Salesforce Marketing Cloud,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.salesforce.com/,2026-09-21
ENT-MTB-0048,MTR-0048,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Adobe,Adobe Experience Cloud / Marketo Engage,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.adobe.com/,2026-09-21
ENT-MTB-0049,MTR-0049,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",HubSpot,HubSpot Marketing Hub,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.hubspot.com/,2026-09-21
ENT-MTB-0050,MTR-0050,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Sprinklr,Sprinklr,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.sprinklr.com/,2026-09-21
ENT-MTB-0051,MTR-0051,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Hootsuite,Hootsuite,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.hootsuite.com/,2026-09-21
ENT-MTB-0052,MTR-0052,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Sprout Social,Sprout Social,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://sproutsocial.com/,2026-09-21
ENT-MTB-0053,MTR-0053,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Semrush,Semrush,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.semrush.com/,2026-09-21
ENT-MTB-0054,MTR-0054,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Brandwatch,Brandwatch,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.brandwatch.com/,2026-09-21
ENT-MTB-0055,MTR-0055,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Mailchimp,Mailchimp,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://mailchimp.com/,2026-09-21
ENT-MTB-0056,MTR-0056,F06,Marketing & Brand,"Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics",Canva,Canva,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Market intelligence, brand, campaigns, digital marketing, content, social, events and analytics, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F06 Marketing & Brand.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.canva.com/,2026-09-21
ENT-MTB-0057,MTR-0057,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",Salesforce,Salesforce Sales Cloud,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.salesforce.com/,2026-09-21
ENT-MTB-0058,MTR-0058,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",Microsoft,Microsoft Dynamics 365 Sales,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",PRODUCT_DEEP_BENCHMARK_VERIFIED__FUNCTION_SPECIFIC_MODULE_MAPPING_PENDING,https://www.microsoft.com/en-us/dynamics-365,2026-09-21
ENT-MTB-0059,MTR-0059,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",HubSpot,HubSpot Sales Hub,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.hubspot.com/,2026-09-21
ENT-MTB-0060,MTR-0060,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",SAP,SAP Sales Cloud,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.sap.com/products.html,2026-09-21
ENT-MTB-0061,MTR-0061,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",Oracle,Oracle Sales,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.oracle.com/,2026-09-21
ENT-MTB-0062,MTR-0062,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",Zoho,Zoho CRM,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.zoho.com/crm/,2026-09-21
ENT-MTB-0063,MTR-0063,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",Pipedrive,Pipedrive,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.pipedrive.com/,2026-09-21
ENT-MTB-0064,MTR-0064,F07,Sales & Commercial Management,"Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting",Procore,Procore Preconstruction,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Accounts, opportunities, pipeline, pricing, quotation, bids, proposals, contracts and forecasting, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F07 Sales & Commercial Management.",EQUIVALENCE_CLASSIFIED__ARCHITECTURE_PATTERN_COVERED,https://www.procore.com/,2026-09-21
