backlog_id,source_mapping_id,job_profile_id,canonical_name,tool_product,vendor,candidate_job_capabilities,candidate_work_products,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
CBE-MTB-0039,CBE-JTM-0039,CBE-JP-005,Architectural technologist,Vectorworks Architect,Vectorworks,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0040,CBE-JTM-0040,CBE-JP-005,Architectural technologist,ALLPLAN,ALLPLAN,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.allplan.com/products/allplan/,2026-09-21
CBE-MTB-0041,CBE-JTM-0041,CBE-JP-005,Architectural technologist,AutoCAD,Autodesk,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0042,CBE-JTM-0042,CBE-JP-005,Architectural technologist,Autodesk Navisworks,Autodesk,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0043,CBE-JTM-0043,CBE-JP-005,Architectural technologist,Solibri,Solibri,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0044,CBE-JTM-0044,CBE-JP-005,Architectural technologist,Bluebeam Revu,Bluebeam,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.bluebeam.com/revu/,2026-09-21
CBE-MTB-0045,CBE-JTM-0045,CBE-JP-005,Architectural technologist,Autodesk Docs,Autodesk,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0046,CBE-JTM-0046,CBE-JP-005,Architectural technologist,Oracle Aconex,Oracle,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.oracle.com/construction-engineering/aconex/,2026-09-21
CBE-MTB-0047,CBE-JTM-0047,CBE-JP-005,Architectural technologist,NBS Chorus,NBS,Technical design management; detailing; compliance; specifications; coordination,Technical designs; specifications; schedules; compliance records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Technical design management; detailing; compliance; specifications; coordination; create/control Technical designs; specifications; schedules; compliance records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0048,CBE-JTM-0048,CBE-JP-006,Bricklayer,Procore,Procore,Job planning; setting out; masonry works; materials; progress; quality checks,Work orders; material usage; photos; quality records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Job planning; setting out; masonry works; materials; progress; quality checks; create/control Work orders; material usage; photos; quality records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.procore.com/,2026-09-21
CBE-MTB-0049,CBE-JTM-0049,CBE-JP-006,Bricklayer,Autodesk Build,Autodesk,Job planning; setting out; masonry works; materials; progress; quality checks,Work orders; material usage; photos; quality records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Job planning; setting out; masonry works; materials; progress; quality checks; create/control Work orders; material usage; photos; quality records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://construction.autodesk.com/products/autodesk-build/,2026-09-21
CBE-MTB-0050,CBE-JTM-0050,CBE-JP-006,Bricklayer,Dalux Field,Dalux,Job planning; setting out; masonry works; materials; progress; quality checks,Work orders; material usage; photos; quality records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Job planning; setting out; masonry works; materials; progress; quality checks; create/control Work orders; material usage; photos; quality records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0051,CBE-JTM-0051,CBE-JP-006,Bricklayer,SafetyCulture,SafetyCulture,Job planning; setting out; masonry works; materials; progress; quality checks,Work orders; material usage; photos; quality records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Job planning; setting out; masonry works; materials; progress; quality checks; create/control Work orders; material usage; photos; quality records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0052,CBE-JTM-0052,CBE-JP-006,Bricklayer,Tradify,Tradify,Job planning; setting out; masonry works; materials; progress; quality checks,Work orders; material usage; photos; quality records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Job planning; setting out; masonry works; materials; progress; quality checks; create/control Work orders; material usage; photos; quality records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
