capability_id,function_code,function_name,l2_id,l2_name,activity_sequence,activity_name,work_pattern,native_engine_ids,shared_platform_engine_ids,canonical_object_mapping_status,implementation_reconciliation_status,effective_date
"NCC-F03.03-002","F03","Enterprise Performance Management","F03.03","Variance management","2","analyse root cause","EXCEPTION_IMPROVE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.03-003","F03","Enterprise Performance Management","F03.03","Variance management","3","assign corrective action","EXCEPTION_IMPROVE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.03-004","F03","Enterprise Performance Management","F03.03","Variance management","4","monitor recovery","EXCEPTION_IMPROVE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.04-001","F03","Enterprise Performance Management","F03.04","Management review","1","Conduct operational reviews","OPERATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.04-002","F03","Enterprise Performance Management","F03.04","Management review","2","review forecasts","PLAN_OPTIMISE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.04-003","F03","Enterprise Performance Management","F03.04","Management review","3","challenge performance","GOVERN_DECIDE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.04-004","F03","Enterprise Performance Management","F03.04","Management review","4","record decisions","GOVERN_DECIDE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.05-001","F03","Enterprise Performance Management","F03.05","Benchmarking","1","Select benchmarks","OPERATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.05-002","F03","Enterprise Performance Management","F03.05","Benchmarking","2","collect comparable data","OPERATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.05-003","F03","Enterprise Performance Management","F03.05","Benchmarking","3","compare performance","ANALYSE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.05-004","F03","Enterprise Performance Management","F03.05","Benchmarking","4","identify performance gaps","OPERATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.06-001","F03","Enterprise Performance Management","F03.06","Benefits realisation","1","Define benefits","AUTHOR_CREATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.06-002","F03","Enterprise Performance Management","F03.06","Benefits realisation","2","establish baselines","AUTHOR_CREATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.06-003","F03","Enterprise Performance Management","F03.06","Benefits realisation","3","measure benefits","ANALYSE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.06-004","F03","Enterprise Performance Management","F03.06","Benefits realisation","4","validate outcomes","ASSURE_VERIFY","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F03.06-005","F03","Enterprise Performance Management","F03.06","Benefits realisation","5","report realised value","OPERATE","NTE-013;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.01-001","F04","Corporate Development & M&A","F04.01","Opportunity identification","1","Identify acquisition/merger/divestment opportunities","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.01-002","F04","Corporate Development & M&A","F04.01","Opportunity identification","2","screen targets","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.01-003","F04","Corporate Development & M&A","F04.01","Opportunity identification","3","evaluate strategic fit","ANALYSE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.02-001","F04","Corporate Development & M&A","F04.02","Valuation","1","Develop financial models","AUTHOR_CREATE","NTE-014;NTE-026","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.02-002","F04","Corporate Development & M&A","F04.02","Valuation","2","estimate synergies","OPERATE","NTE-014;NTE-026","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.02-003","F04","Corporate Development & M&A","F04.02","Valuation","3","value businesses/assets","OPERATE","NTE-014;NTE-026","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.02-004","F04","Corporate Development & M&A","F04.02","Valuation","4","assess scenarios","PLAN_OPTIMISE","NTE-014;NTE-026","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-001","F04","Corporate Development & M&A","F04.03","Due diligence","1","Review finance","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-002","F04","Corporate Development & M&A","F04.03","Due diligence","2","operations","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-003","F04","Corporate Development & M&A","F04.03","Due diligence","3","technology","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-004","F04","Corporate Development & M&A","F04.03","Due diligence","4","people","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-005","F04","Corporate Development & M&A","F04.03","Due diligence","5","legal","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-006","F04","Corporate Development & M&A","F04.03","Due diligence","6","tax","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.03-007","F04","Corporate Development & M&A","F04.03","Due diligence","7","commercial and risk information","OPERATE","NTE-014;NTE-037;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.04-001","F04","Corporate Development & M&A","F04.04","Transaction management","1","Structure transaction","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.04-002","F04","Corporate Development & M&A","F04.04","Transaction management","2","negotiate terms","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.04-003","F04","Corporate Development & M&A","F04.04","Transaction management","3","obtain approvals","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.04-004","F04","Corporate Development & M&A","F04.04","Transaction management","4","execute agreements","TRANSACT_EXECUTE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.04-005","F04","Corporate Development & M&A","F04.04","Transaction management","5","complete transaction","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.05-001","F04","Corporate Development & M&A","F04.05","Integration","1","Develop integration plan","PLAN_OPTIMISE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.05-002","F04","Corporate Development & M&A","F04.05","Integration","2","integrate organisations","OPERATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.05-003","F04","Corporate Development & M&A","F04.05","Integration","3","consolidate systems","OPERATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.05-004","F04","Corporate Development & M&A","F04.05","Integration","4","harmonise policies","OPERATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.06-001","F04","Corporate Development & M&A","F04.06","Divestiture","1","Define separation perimeter","AUTHOR_CREATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.06-002","F04","Corporate Development & M&A","F04.06","Divestiture","2","prepare carve-out","AUTHOR_CREATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.06-003","F04","Corporate Development & M&A","F04.06","Divestiture","3","transfer assets","TRANSACT_EXECUTE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.06-004","F04","Corporate Development & M&A","F04.06","Divestiture","4","separate systems","OPERATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.06-005","F04","Corporate Development & M&A","F04.06","Divestiture","5","complete disposal","OPERATE","NTE-014;NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.07-001","F04","Corporate Development & M&A","F04.07","Strategic partnerships","1","Identify partners","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.07-002","F04","Corporate Development & M&A","F04.07","Strategic partnerships","2","assess fit","ANALYSE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.07-003","F04","Corporate Development & M&A","F04.07","Strategic partnerships","3","negotiate alliance","OPERATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.07-004","F04","Corporate Development & M&A","F04.07","Strategic partnerships","4","establish governance","AUTHOR_CREATE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F04.07-005","F04","Corporate Development & M&A","F04.07","Strategic partnerships","5","monitor partnership","ANALYSE","NTE-014","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.01-001","F05","Product, Service & Innovation Management","F05.01","Portfolio strategy","1","Define portfolio","AUTHOR_CREATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.01-002","F05","Product, Service & Innovation Management","F05.01","Portfolio strategy","2","classify offerings","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.01-003","F05","Product, Service & Innovation Management","F05.01","Portfolio strategy","3","analyse portfolio performance","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.01-004","F05","Product, Service & Innovation Management","F05.01","Portfolio strategy","4","identify gaps","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.01-005","F05","Product, Service & Innovation Management","F05.01","Portfolio strategy","5","prioritise investment","PLAN_OPTIMISE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.02-001","F05","Product, Service & Innovation Management","F05.02","Market/customer needs","1","Conduct research","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.02-002","F05","Product, Service & Innovation Management","F05.02","Market/customer needs","2","gather requirements","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.02-003","F05","Product, Service & Innovation Management","F05.02","Market/customer needs","3","analyse customer problems","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.02-004","F05","Product, Service & Innovation Management","F05.02","Market/customer needs","4","identify unmet needs","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.03-001","F05","Product, Service & Innovation Management","F05.03","Product/service ideation","1","Capture ideas","AUTHOR_CREATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.03-002","F05","Product, Service & Innovation Management","F05.03","Product/service ideation","2","assess opportunities","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.03-003","F05","Product, Service & Innovation Management","F05.03","Product/service ideation","3","evaluate feasibility","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.03-004","F05","Product, Service & Innovation Management","F05.03","Product/service ideation","4","score ideas","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.03-005","F05","Product, Service & Innovation Management","F05.03","Product/service ideation","5","select concepts","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.04-001","F05","Product, Service & Innovation Management","F05.04","Business case development","1","Forecast demand","PLAN_OPTIMISE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.04-002","F05","Product, Service & Innovation Management","F05.04","Business case development","2","estimate costs","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.04-003","F05","Product, Service & Innovation Management","F05.04","Business case development","3","calculate ROI","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.04-004","F05","Product, Service & Innovation Management","F05.04","Business case development","4","assess risk","ANALYSE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.04-005","F05","Product, Service & Innovation Management","F05.04","Business case development","5","approve investment","GOVERN_DECIDE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.05-001","F05","Product, Service & Innovation Management","F05.05","Product/service design","1","Define requirements","AUTHOR_CREATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.05-002","F05","Product, Service & Innovation Management","F05.05","Product/service design","2","design offering","AUTHOR_CREATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.05-003","F05","Product, Service & Innovation Management","F05.05","Product/service design","3","create specifications","AUTHOR_CREATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.05-004","F05","Product, Service & Innovation Management","F05.05","Product/service design","4","prototype","OPERATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.05-005","F05","Product, Service & Innovation Management","F05.05","Product/service design","5","test","ASSURE_VERIFY","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F05.06-001","F05","Product, Service & Innovation Management","F05.06","Development","1","Build product/service","AUTHOR_CREATE","NTE-015;NTE-006","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
