activity_id,workspace,subfunction_id,subfunction,activity,aggregate_id,object_model_id,object_name,action,access_mode,approval_required,decision_required,evidence_required,secondary_aggregates
F04.07.A05,F04,F04.07,Strategic Partnerships,monitor partnership,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Investment / Transaction Business Case,monitor,query,false,false,false,AGG-22-LEGAL|AGG-19-LEDGER|AGG-27-DECISION|AGG-04-DEVELOPMENT
F05.01.A01,F05,F05.01,Portfolio Strategy,Define portfolio,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,create,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.01.A02,F05,F05.01,Portfolio Strategy,classify offerings,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,execute,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.01.A03,F05,F05.01,Portfolio Strategy,analyse portfolio performance,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,analyse,query,false,false,false,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.01.A04,F05,F05.01,Portfolio Strategy,identify gaps,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,analyse,query,false,false,false,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.01.A05,F05,F05.01,Portfolio Strategy,prioritise investment,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,execute,command,false,true,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.02.A01,F05,F05.02,Market / Customer Needs,Conduct research,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market / Customer Need,execute,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-03-OPPORTUNITY
F05.02.A02,F05,F05.02,Market / Customer Needs,gather requirements,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market / Customer Need,execute,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-03-OPPORTUNITY
F05.02.A03,F05,F05.02,Market / Customer Needs,analyse customer problems,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market / Customer Need,analyse,query,false,false,false,AGG-07-ENGINEERING-REQUIREMENTS|AGG-03-OPPORTUNITY
F05.02.A04,F05,F05.02,Market / Customer Needs,identify unmet needs,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market / Customer Need,analyse,query,false,false,false,AGG-07-ENGINEERING-REQUIREMENTS|AGG-03-OPPORTUNITY
F05.03.A01,F05,F05.03,Product / Service Ideation,Capture ideas,AGG-10-ITEM,CBO-ITEM,Product / Service Concept,create,command,false,false,true,AGG-04-DEVELOPMENT
F05.03.A02,F05,F05.03,Product / Service Ideation,assess opportunities,AGG-10-ITEM,CBO-ITEM,Product / Service Concept,review,command,false,false,true,AGG-04-DEVELOPMENT
F05.03.A03,F05,F05.03,Product / Service Ideation,evaluate feasibility,AGG-10-ITEM,CBO-ITEM,Product / Service Concept,review,command,false,false,true,AGG-04-DEVELOPMENT
F05.03.A04,F05,F05.03,Product / Service Ideation,score ideas,AGG-10-ITEM,CBO-ITEM,Product / Service Concept,execute,command,false,false,true,AGG-04-DEVELOPMENT
F05.03.A05,F05,F05.03,Product / Service Ideation,select concepts,AGG-10-ITEM,CBO-ITEM,Product / Service Concept,approve,command,true,true,true,AGG-04-DEVELOPMENT
F05.04.A01,F05,F05.04,Business Case Development,Forecast demand,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,analyse,query,false,false,false,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.04.A02,F05,F05.04,Business Case Development,estimate costs,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,execute,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.04.A03,F05,F05.04,Business Case Development,calculate ROI,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,analyse,query,false,false,false,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.04.A04,F05,F05.04,Business Case Development,assess risk,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,review,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.04.A05,F05,F05.04,Business Case Development,approve investment,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,approve,command,true,true,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.05.A01,F05,F05.05,Product / Service Design,Define requirements,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,create,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.05.A02,F05,F05.05,Product / Service Design,design offering,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,execute,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.05.A03,F05,F05.05,Product / Service Design,create specifications,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,create,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.05.A04,F05,F05.05,Product / Service Design,prototype,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,execute,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.05.A05,F05,F05.05,Product / Service Design,test,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,review,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.06.A01,F05,F05.06,Development,Build product/service,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,create,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.06.A02,F05,F05.06,Development,configure solution,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,configure,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.06.A03,F05,F05.06,Development,conduct trials,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,execute,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.06.A04,F05,F05.06,Development,validate requirements,AGG-10-CONFIGURATION,CFG-PRODUCT-CONFIG-MODEL,Product / Service Definition,review,command,false,false,true,AGG-07-ENGINEERING-REQUIREMENTS|AGG-07-ENGINEERING-MODEL
F05.07.A01,F05,F05.07,Launch Management,Develop launch plan,AGG-10-ITEM,CBO-ITEM,Item / Offering,create,command,false,false,true,AGG-03-OPPORTUNITY|AGG-10-PLANNING
F05.07.A02,F05,F05.07,Launch Management,prepare channels,AGG-10-ITEM,CBO-ITEM,Item / Offering,execute,command,false,false,true,AGG-03-OPPORTUNITY|AGG-10-PLANNING
F05.07.A03,F05,F05.07,Launch Management,train teams,AGG-10-ITEM,CBO-ITEM,Item / Offering,execute,command,false,false,true,AGG-03-OPPORTUNITY|AGG-10-PLANNING
F05.07.A04,F05,F05.07,Launch Management,establish pricing,AGG-10-ITEM,CBO-ITEM,Item / Offering,create,command,false,false,true,AGG-03-OPPORTUNITY|AGG-10-PLANNING
F05.07.A05,F05,F05.07,Launch Management,launch offering,AGG-10-ITEM,CBO-ITEM,Item / Offering,execute,command,false,false,true,AGG-03-OPPORTUNITY|AGG-10-PLANNING
F05.08.A01,F05,F05.08,Lifecycle Management,Monitor adoption,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,monitor,query,false,false,false,AGG-10-CONFIGURATION
F05.08.A02,F05,F05.08,Lifecycle Management,manage enhancements,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,configure,command,false,false,true,AGG-10-CONFIGURATION
F05.08.A03,F05,F05.08,Lifecycle Management,change specifications,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,change,command,false,false,true,AGG-10-CONFIGURATION
F05.08.A04,F05,F05.08,Lifecycle Management,optimise portfolio,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,execute,command,false,false,true,AGG-10-CONFIGURATION
F05.09.A01,F05,F05.09,Product Retirement,Determine end-of-life,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,analyse,query,false,false,false,AGG-10-CONFIGURATION
F05.09.A02,F05,F05.09,Product Retirement,notify stakeholders,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,issue,command,false,false,true,AGG-10-CONFIGURATION
F05.09.A03,F05,F05.09,Product Retirement,migrate customers,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,execute,command,false,false,true,AGG-10-CONFIGURATION
F05.09.A04,F05,F05.09,Product Retirement,discontinue support,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,execute,command,false,false,true,AGG-10-CONFIGURATION
F05.09.A05,F05,F05.09,Product Retirement,archive records,AGG-10-ITEM,CBO-ITEM,Item Lifecycle,retire,command,false,false,true,AGG-10-CONFIGURATION
F05.10.A01,F05,F05.10,Innovation Management,Maintain innovation pipeline,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,change,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.10.A02,F05,F05.10,Innovation Management,run experiments,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,execute,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.10.A03,F05,F05.10,Innovation Management,incubate concepts,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,execute,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F05.10.A04,F05,F05.10,Innovation Management,manage innovation funding,AGG-04-BUSINESS-CASE,LDI-BUSINESS-CASE,Product / Service Business Case,configure,command,false,false,true,AGG-02-STRATEGY|AGG-04-DEVELOPMENT
F06.01.A01,F06,F06.01,Market Intelligence,Research markets,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,execute,command,false,false,true,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.01.A02,F06,F06.01,Market Intelligence,analyse segments,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.01.A03,F06,F06.01,Market Intelligence,monitor competitors,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,monitor,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.01.A04,F06,F06.01,Market Intelligence,forecast trends,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.02.A01,F06,F06.02,Customer Segmentation,Define segments,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,create,command,false,false,true,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.02.A02,F06,F06.02,Customer Segmentation,profile audiences,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,execute,command,false,false,true,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.02.A03,F06,F06.02,Customer Segmentation,evaluate segment value,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,review,command,false,false,true,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.02.A04,F06,F06.02,Customer Segmentation,maintain segmentation,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,change,command,false,false,true,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.03.A01,F06,F06.03,Brand Management,Define brand,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,create,command,false,false,true,AGG-02-STRATEGY
F06.03.A02,F06,F06.03,Brand Management,establish guidelines,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,create,command,false,false,true,AGG-02-STRATEGY
F06.03.A03,F06,F06.03,Brand Management,manage brand assets,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,configure,command,false,false,true,AGG-02-STRATEGY
F06.03.A04,F06,F06.03,Brand Management,monitor brand perception,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,monitor,query,false,false,false,AGG-02-STRATEGY
F06.04.A01,F06,F06.04,Marketing Strategy,Define objectives,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,create,command,false,false,true,AGG-02-STRATEGY
F06.04.A02,F06,F06.04,Marketing Strategy,select markets,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,approve,command,true,true,true,AGG-02-STRATEGY
F06.04.A03,F06,F06.04,Marketing Strategy,determine positioning,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,analyse,query,false,false,false,AGG-02-STRATEGY
F06.04.A04,F06,F06.04,Marketing Strategy,establish channel strategy,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Brand / Marketing Plan,create,command,false,false,true,AGG-02-STRATEGY
F06.05.A01,F06,F06.05,Campaign Management,Plan campaigns,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,allocate,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.05.A02,F06,F06.05,Campaign Management,create content,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,create,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.05.A03,F06,F06.05,Campaign Management,approve campaigns,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,approve,command,true,true,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.05.A04,F06,F06.05,Campaign Management,execute,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.05.A05,F06,F06.05,Campaign Management,monitor,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,monitor,query,false,false,false,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.05.A06,F06,F06.05,Campaign Management,optimise,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.06.A01,F06,F06.06,Digital Marketing,Manage websites,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,configure,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.06.A02,F06,F06.06,Digital Marketing,SEO,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.06.A03,F06,F06.06,Digital Marketing,paid media,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.06.A04,F06,F06.06,Digital Marketing,social media,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.06.A05,F06,F06.06,Digital Marketing,email,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.06.A06,F06,F06.06,Digital Marketing,marketing automation,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.07.A01,F06,F06.07,Content Marketing,Define content strategy,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,create,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.07.A02,F06,F06.07,Content Marketing,create assets,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,create,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.07.A03,F06,F06.07,Content Marketing,approve content,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,approve,command,true,true,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.07.A04,F06,F06.07,Content Marketing,publish,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,publish,command,true,true,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.07.A05,F06,F06.07,Content Marketing,maintain content library,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,change,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.08.A01,F06,F06.08,Events,Plan events,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,allocate,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.08.A02,F06,F06.08,Events,manage registrations,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,configure,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.08.A03,F06,F06.08,Events,coordinate suppliers,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.08.A04,F06,F06.08,Events,deliver events,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.08.A05,F06,F06.08,Events,evaluate outcomes,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,review,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.09.A01,F06,F06.09,Lead Generation,Capture leads,AGG-03-LEAD,CRM-LEAD,Lead,create,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-03-OPPORTUNITY
F06.09.A02,F06,F06.09,Lead Generation,enrich data,AGG-03-LEAD,CRM-LEAD,Lead,execute,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-03-OPPORTUNITY
F06.09.A03,F06,F06.09,Lead Generation,score leads,AGG-03-LEAD,CRM-LEAD,Lead,execute,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-03-OPPORTUNITY
F06.09.A04,F06,F06.09,Lead Generation,nurture prospects,AGG-03-LEAD,CRM-LEAD,Lead,execute,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-03-OPPORTUNITY
F06.09.A05,F06,F06.09,Lead Generation,transfer qualified leads,AGG-03-LEAD,CRM-LEAD,Lead,execute,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-03-OPPORTUNITY
F06.10.A01,F06,F06.10,Marketing Analytics,Measure reach,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,monitor,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.10.A02,F06,F06.10,Marketing Analytics,attribution,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.10.A03,F06,F06.10,Marketing Analytics,conversion,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.10.A04,F06,F06.10,Marketing Analytics,CAC,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.10.A05,F06,F06.10,Marketing Analytics,ROI,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.10.A06,F06,F06.10,Marketing Analytics,campaign performance,AGG-03-MARKET-INSIGHT,CRM-MARKET-INSIGHT,Market Insight / Segment,analyse,query,false,false,false,AGG-24-DATA|AGG-03-OPPORTUNITY
F06.11.A01,F06,F06.11,Market Communications,Prepare collateral,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.11.A02,F06,F06.11,Market Communications,manage advertising,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,configure,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.11.A03,F06,F06.11,Market Communications,coordinate communications,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,execute,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F06.11.A04,F06,F06.11,Market Communications,maintain messaging,AGG-25-COMMS-CAMPAIGN,KRC-COMMS-CAMPAIGN,Marketing / Communications Campaign,change,command,false,false,true,AGG-07-INFORMATION|AGG-25-COMMUNICATIONS
F07.01.A01,F07,F07.01,Sales Strategy,Define sales model,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Sales / Account Plan,create,command,false,false,true,AGG-02-PERFORMANCE|AGG-03-OPPORTUNITY
F07.01.A02,F07,F07.01,Sales Strategy,territories,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Sales / Account Plan,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-03-OPPORTUNITY
F07.01.A03,F07,F07.01,Sales Strategy,channels,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Sales / Account Plan,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-03-OPPORTUNITY
F07.01.A04,F07,F07.01,Sales Strategy,targets,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Sales / Account Plan,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-03-OPPORTUNITY
F07.01.A05,F07,F07.01,Sales Strategy,quotas,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Sales / Account Plan,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-03-OPPORTUNITY
F07.01.A06,F07,F07.01,Sales Strategy,coverage,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Sales / Account Plan,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-03-OPPORTUNITY
F07.02.A01,F07,F07.02,Account Management,Create accounts,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Account / Partner Plan,create,command,false,false,true,AGG-01-PARTY|AGG-03-OPPORTUNITY
F07.02.A02,F07,F07.02,Account Management,classify accounts,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Account / Partner Plan,execute,command,false,false,true,AGG-01-PARTY|AGG-03-OPPORTUNITY
F07.02.A03,F07,F07.02,Account Management,maintain account plans,AGG-03-ACCOUNT-PLAN,CRM-ACCOUNT-PLAN,Account / Partner Plan,change,command,false,false,true,AGG-01-PARTY|AGG-03-OPPORTUNITY
